ReviewID,ReviewContent,Rating,Date,country
60089372481606700,Bad after warranty won't charge anymore,3.0,14/03/2025,Chile
30086985342315100,,3.0,14/03/2025,France
60089363984736800,,3.0,14/03/2025,Chile
30086506760107200,,,13/03/2025,Ukraine
30086479588614900,,5.0,13/03/2025,United States
30086267056646000,,3.0,13/03/2025,Algeria
30086588886319000,A good product 👌,,13/03/2025,Spain
30086224647492700,"Top sports watch with everything you need 
 fast delivery",,12/03/2025,Germany
60089093781941500,"Terrible quality, a horrible and poorly finished watch. If I had known it was like this, I't have even bought it.",1.0,12/03/2025,Brazil
30086423963287400,"For now, everything is okay, I like it.",3.0,12/03/2025,Spain
30086195467645200,"Bad condition, the battery is rubbish and doesn't even exceed it one day, I don't recommend it.",1.0,12/03/2025,Morocco
30086403970853700,"Not happy with this watch. It doesn't live up to what was promised in the pictures. After only a few hours of use, the top button fell off as shown in the photos. Additionally the app didn't track things like blood pressure, blood oxygen, sleep, or heart rate as advertised. It only tracks steps. Overall its not as good as they made it seem. Definitely not worth the hype.",,11/03/2025,UK
30086394310603200,,3.0,11/03/2025,Spain
60089319608071700,"This is a very elegant and sports watch, very good quality, I highly recommend it as a luxury watch.",,11/03/2025,Mexico
30086847367393900,,,11/03/2025,France
30086506009973200,,5.0,11/03/2025,Greece
30086832179574200,normal clock,,11/03/2025,Ukraine
30086485693779100,,,11/03/2025,Ukraine
60089253430144700,,5.0,10/03/2025,Dominican Republic
30086130641708700,,3.0,10/03/2025,Germany
30086125094131400,,,10/03/2025,Poland
30086812527592600,,3.0,10/03/2025,France
50168871669499300,"Fast shipping. 
 Still not tested yet.",3.0,10/03/2025,Oman
30086804143498600,Very nice,5.0,10/03/2025,United Kingdom
30086116257224800,,,10/03/2025,Austria
30086337936384400,Not returned,2.0,10/03/2025,Spain
30086109491684200,,,10/03/2025,Germany
30086459226980700,,3.0,10/03/2025,Italy
30086111028666800,,,10/03/2025,Belgium
30086105091796000,,,09/03/2025,Portugal
30086319511877000,"Goods received before time 👍   well packed 👏   looks pretty nice. Everything has been installed, it works smoothly. If the measurements are correct, I don't know... something measures there, shows, controls 😊   when it comes to discs, there is no scarf... what I found, maybe 4-5 would draw my attention... it was supposed to be 400... unless I can't find them... maybe someone took it? then please provide information 👍 Polish language in the Da Fit application and in the watch 👍   in the package, short instructions (without PL), watch, charger, silicone strap + selected when ordering and additionally disc foil 👍 👏   Generally, the watch performs a good clasp and is presented nicely. We'll see how it works... But I think it's worth it for this money. I am satisfied 👍   so I RECOMMEND! Watch and seller for a sample transaction 👍 👏",,09/03/2025,Poland
60089044166290100,"The 10/10 watch is a bit big, but it doesn't take away its worth. 
 This fixed watch has over 50 lights in Chile.",5.0,09/03/2025,Uruguay
30086434417795200,"Very big size, too big for a normal person",,09/03/2025,UK
30086295190287500,"The product arrived quickly within 8 days, one defect is not GPS, and the description was supposed to say Polish, the menu is nice, a large dial, I recommend it,",,08/03/2025,Poland
30086749356947500,,3.0,08/03/2025,Poland
30086275906934700,,,08/03/2025,Portugal
30086275906834700,,,08/03/2025,Portugal
30086053498534700,,,08/03/2025,Portugal
30086404808734700,,5.0,08/03/2025,Portugal
30086272722534700,,5.0,08/03/2025,Portugal
30086272722434700,,5.0,08/03/2025,Portugal
30086272722334700,Excellent article,5.0,08/03/2025,Portugal
30086727341677400,,,07/03/2025,Ukraine
30086685720646700,,,07/03/2025,Germany
30086666596690100,"Unfortunately, I don't have an update where the pressure measurement is, I have version 2.05 and my colleagues who bought it have version 2.09 and therefore I don't have a pressure measurement 
 there is no update and cannot be downloaded",1.0,06/03/2025,Poland
30085992618158600,,5.0,06/03/2025,Poland
30085971050317700,Good size watch the first impressions of this watch was  wow 👌   Then i tried to use the functions on the watch some problems connecting to the phone but i'm,3.0,05/03/2025,UK
30085960217946900,"Very fast reception.  
 According to the description.  
 I only receive text messages from iPhone and server, the other messages from Android do not pass, and I have not found a solution.  
 For the rest, everything is okay.",,05/03/2025,France
30086623717078500,"Everything is great, a large screen, nicely packaged - perfect as a gift. The package includes a protective glass and a charging cable. Plus instructions. The response time is fast, I haven't paired with the phone yet because it's a gift.  
 The parcel was well secured and arrived quickly.",,05/03/2025,Poland
30086266021661400,,3.0,05/03/2025,Spain
30086576181434800,,5.0,04/03/2025,Poland
50167545312873900,,,04/03/2025,"Korea, Republic of"
30086562595327600,,,04/03/2025,Spain
30086226044327600,,,04/03/2025,Spain
30085897493538800,,,04/03/2025,Spain
30086551724150900,Arrived later than expected,3.0,03/03/2025,France
30085891016305600,"Perfect, perfect, perfect. High quality. Super fast delivery. I recommend this seller.",5.0,03/03/2025,Bulgaria
30086167297531400,,,03/03/2025,Spain
30086059901877400,"Show beautiful, a bit big, but very good resolution, I recommend it.",5.0,03/03/2025,France
60089143542581500,Excellent product and good quality,,02/03/2025,Brazil
30086033167367300,Super,3.0,02/03/2025,France
30085824682701500,"super fast delivery, as described!",,02/03/2025,Germany
30086110899929200,"Fast shipping, elegant packaging, nice design, very nice to present, app for download from the store",,01/03/2025,Poland
30086481309025000,"And above what I expected, it was surprisingly good for its price.",5.0,01/03/2025,Spain
50166344777136900,I am satisfied with fast delivery and good price,3.0,01/03/2025,"Korea, Republic of"
60089081064926200,Excellent 👌,3.0,01/03/2025,Chile
30086001500511500,,,01/03/2025,Poland
60089546315926000,,1.0,23/03/2025,Brazil
60089507405123600,,5.0,23/03/2025,Mexico
30086815587555300,,,21/03/2025,Poland
60089476355467400,"I annoy my son, he is excited to bring a gift protector and gift covers,",5.0,20/03/2025,Mexico
50169954881744700,,5.0,18/03/2025,Japan
30086820868545700,Ok,,18/03/2025,UK
60089429194394400,"Very pretty, to be honest, I really liked how it arrived with accessories. It arrived earlier and works very well, and to be honest, the very cute lights fascinated me. 📈 📈 📈 📈 📈 📈 📈 📈 📈 📈",,18/03/2025,Mexico
30087129784133600,This is a good item for its sale price i recommend it but theres also alot better out there but for its price and ive been testing it for 4hours its decent and u get a bag to hold ur controller in and cute paw things idk what u call them for ur joysticks,5.0,18/03/2025,UK
50168613416573000,Does not work,2.0,17/03/2025,Israel
60089379463346100,Top product,4.0,17/03/2025,Brazil
30086752491107000,Really good for the price. Recommended.,,17/03/2025,UK
30086734092204900,great works with ios,,16/03/2025,Poland
30086411059119200,"It's for a gift, it hasn't opened, but it looks good!",,16/03/2025,Spain
60089365842102600,,5.0,16/03/2025,United States
60089386359567700,"It works very well! I recommend it even for the PC, it's good.",5.0,15/03/2025,Brazil
60089344246887100,"Good quality, I have been playing with a md.sega emulator. 
 It feels super good.",5.0,15/03/2025,Chile
30086682444083200,,,15/03/2025,Ukraine
30086557523487700,,5.0,15/03/2025,UK
60089388490815200,"Excellent control, very beautiful, ergonomic, and holds the phone well. 
 It connected easily and the buttons are already recognized.",5.0,14/03/2025,Brazil
30086995737712100,"I would definitely recommend this to controller to anyone to mobile games, it's makes the experience so much better and the quality is amazing for £15! !",5.0,14/03/2025,UK
30086628068788500,"Very good quality cell phone gamepad with joystick. Kids love it, it is in a beautiful colour and the lights look really good",,13/03/2025,UK
30086936948025700,,3.0,13/03/2025,France
30086244680435400,This was a bargain it worked great at first then a button stopped responding will buy another they are that good on my samsung a34,,12/03/2025,UK
60089336491841200,"Very fast delivery, and with gift 😄 👏🏻 👏🏻",5.0,12/03/2025,Brazil
50169114469476200,,5.0,12/03/2025,"Korea, Republic of"
60089086927659000,"Excellent product, good material, good price, fulfills what it promises, very satisfied",4.0,11/03/2025,Colombia
30086517645655900,Great controller. Everything's fine,5.0,11/03/2025,Poland
30086480090443500,,5.0,10/03/2025,Netherlands
50167690215880800,,5.0,10/03/2025,Saudi Arabia
30086795762346700,,,10/03/2025,Belgium
60089264811886700,It works very well!! Includes a case and rubber bands for joysticks! Super recommended! !,5.0,08/03/2025,Mexico
30086744522206600,,,08/03/2025,UK
30086273924087700,,5.0,08/03/2025,UK
50168520086566700,good,,07/03/2025,"Korea, Republic of"
60089231203480000,"Very good, I recommend it very well. Good controller, good pickup, and price is great.",5.0,07/03/2025,United States
30086339602780200,,5.0,06/03/2025,Poland
30086664146257300,,,06/03/2025,France
50168336026126200,,5.0,05/03/2025,Israel
50168322497540400,"I'm very satisfied with the Xbox Cloud game. 
 
 The emul game on my phone works very well.",5.0,05/03/2025,"Korea, Republic of"
50167713388800600,Received a nice controller,,05/03/2025,Japan
30086277636992700,,3.0,05/03/2025,Ukraine
60089162229466500,The best way to improve,5.0,05/03/2025,Chile
30086270046887900,,4.0,05/03/2025,Switzerland
30086611329490500,,3.0,05/03/2025,Spain
30086246888952700,The product is as described and everything works properly.,,04/03/2025,Poland
60088942160986000,Fast delivery and very happy with the product. I will have hours of fun guaranteed. I recommend it at 1000%,5.0,04/03/2025,Peru
50167972090563800,They are perfect,5.0,03/03/2025,Israel
50166506355635400,Hi,,03/03/2025,Japan
60089107820975000,,5.0,02/03/2025,Mexico
50167789627526400,,5.0,01/03/2025,Israel
30086466571307800,,5.0,01/03/2025,UK
60088896900188700,,4.0,01/03/2025,Mexico
30086456940178900,,5.0,28/02/2025,Spain
30086443345900100,,4.0,28/02/2025,Spain
30085765061814400,very beautiful and fast. 😘 😘 😘,5.0,28/02/2025,Nigeria
30086072003659200,,,28/02/2025,Spain
30085747059874500,,,28/02/2025,Morocco
60089073102461700,It arrived quickly almost 2 weeks ago.,5.0,27/02/2025,Chile
30086341771820400,Perfect,5.0,26/02/2025,France
50165943130566300,"It's just for phones. 
 I tried to plug it into y700 and remove it. 
 I bought it wrong",3.0,26/02/2025,"Korea, Republic of"
50166799375556300,"I bought it for Mayfland. 
 Shooting Plus does not work with the app provided on the device 
 Mantis Pro(?) I saw it on the internet using the app. 
 When I first remove the device, there is some dust and a plastic breaker. 
 Use it well 
 I am satisfied with the usage.",3.0,26/02/2025,"Korea, Republic of"
30085837964424700,"simple pad, I have no objections, it lies in my hand ok, it will be perfect for those who have big hands",5.0,25/02/2025,Poland
30085922413127800,"I have been impressed by the remote control, the buttons go smoothly and quickly, very recommended if you play on the street.",5.0,25/02/2025,Spain
30086272914846100,"great, I recommend a cheap solution and it works",5.0,25/02/2025,Poland
60088977494197600,,5.0,25/02/2025,Brazil
30085797970716200,The truth is that it's super cool,,24/02/2025,Spain
60088791366972200,,,24/02/2025,Mexico
30085784338464700,,,24/02/2025,Ukraine
60088775364448200,,,23/02/2025,Mexico
60088959408838900,,5.0,23/02/2025,Mexico
60089003238702400,,5.0,23/02/2025,Chile
50166906015658100,good,3.0,22/02/2025,Israel
30086182134100200,,,22/02/2025,Poland
50165713461758700,Very satisfied with the price,4.0,22/02/2025,"Korea, Republic of"
60088913003497900,"The truth is that the product is good, it connects and configures super easily, no problem in iOS works ok 👌 , it arrived two days after the delivery date.",5.0,21/02/2025,Chile
30085665107894700,,,21/02/2025,France
50165480693639200,,,20/02/2025,Israel
30085635921038500,,,20/02/2025,Sweden
30085395065552600,,,20/02/2025,Italy
50165113941762800,overpowering,,20/02/2025,Israel
30085573504692800,,,18/02/2025,UK
60088677776945900,,5.0,18/02/2025,Mexico
60088666186255500,It very nice quality but at least charge it during delivery,,18/02/2025,United States
60088898498587000,,,18/02/2025,Chile
60088885692596100,Good business,,17/02/2025,United States
30085258261002600,,3.0,17/02/2025,France
30085253416084300,Hello iv received my item but its not charging,3.0,17/02/2025,UK
30085540080928900,Top controller! And fast delivery,5.0,16/02/2025,Belgium
30085533243644700,Really good controller well built works perfectly on game pass and emulators,,16/02/2025,UK
60088819842126700,Very good! !,5.0,15/02/2025,Brazil
60088862073172500,"Tldr: overall very sturdy and functional controller. Happy with purchase.  
  
 Pros -  
 =========  
 Surprisingly study controller, but still quite light (compared to dualsense). Strong clamping force (especially with larger phones). Phone grip rubber shaped well to hold the phone and it has angled rubber teeth to grip while letting speaker sound out.  
  
 Can be paired with a pc or used as a regular bluetooth controller.  
  
 Comes with a generously sized carry bag to keep it clean even if the phone is installed (pictured).  
  
 Cons -  
 =======  
 L2/r2 triggers are digital (on/off), so may not be suitable for some games that would like analogue triggers.  
  
 As it's for ""gamers"" it defaults to garish led lit joysticks and buttons when turned on. Easy to disable (turbo+l3/r3) but will reset again when turned on.",,15/02/2025,Australia
60088858819246900,,5.0,15/02/2025,Mexico
30085872539972300,"My package arrived on time, the controller is very good quality. I am very happy with my order. Thank you",5.0,15/02/2025,France
50164522787622900,"It's good and cost-effective, but Starrail doesn't work... It seems like it can't be changed to AC mode. I thought that because Xbox game pass is supported, it works... 
 I use it by mapping instead. I only need it when exploring maps anyway, and the rest are easy to touch haha, Genesis works well.",3.0,14/02/2025,"Korea, Republic of"
60088614142427900,,5.0,14/02/2025,Brazil
30085479668621000,"I love this purchase, it's magnificent. 🔥 🤩",5.0,14/02/2025,France
50164509947103200,,,14/02/2025,"Korea, Republic of"
30085174293988100,,,14/02/2025,Ukraine
30085459225044500,,,14/02/2025,Poland
60088837933432100,It came early and it's a good product i love it,5.0,14/02/2025,United States
60089304952963800,"The remote control is not working and the firestick cannot be used, something useless was purchased.",1.0,23/03/2025,Panama
30086829181521400,,1.0,21/03/2025,UK
50168819139189700,,,21/03/2025,Kuwait
30086942092913600,,2.0,21/03/2025,Lithuania
60089488768457200,Connect to Time good product,2.0,20/03/2025,Colombia
60089473171249600,Better than i could imagine best price didn’t think it was real got on hand. You get what you pay for this really i got more than what i paid for. Best deal ever best product ever thank you.,5.0,20/03/2025,United States
60089416689842000,,5.0,19/03/2025,Colombia
30086721114832100,,,19/03/2025,Slovakia
30086810888657400,,5.0,18/03/2025,Portugal
50168418314947800,"On first start the device started normally but after starting again device having wifi issues and can't connect to internet saying ""limited connection"" but all other devices in house are running normally. I tried every possible solution to connect with internet but in vain. What is the solution?",2.0,18/03/2025,Pakistan
50168331114725100,I recommend dealing with the seller quickly,5.0,17/03/2025,Oman
30087104126997200,,,17/03/2025,UK
60089443666406800,"Razoable. A little slow, but it works well. Some apps in Brazil do not have available for this device. For example, Disney+. The Apple app doesn't load, it goes back to the home screen. No more, it works well. The value is worth it.",2.0,17/03/2025,Brazil
30087090119198900,,5.0,16/03/2025,Italy
30086557121489400,"It is very slow in loading and does not always respond to the remote control. It doesn't mirror the screen and doesn't work like chromecast, that is, switching to the wifi router. I don't recommend it, there's better!",2.0,15/03/2025,Italy
30086339056614200,Great product.,,14/03/2025,UK
60089311452854300,"Recommended arrival in Colombia in 20 days, what I expected",5.0,13/03/2025,Colombia
60089360427290300,,,13/03/2025,United States
60089122165124700,,5.0,13/03/2025,Colombia
60089297878577000,"I haven't tried it yet, just like the description.",,13/03/2025,Chile
60089291497226500,Received with satisfaction,,13/03/2025,Colombia
50167152337024600,,5.0,08/03/2025,Saudi Arabia
30086400860572900,really fast how functional thanks,2.0,08/03/2025,Italy
60089221543532800,functions bien.,,07/03/2025,Mexico
30086224789030300,It doesn't work on my TV,1.0,07/03/2025,Italy
30086274862064400,,2.0,05/03/2025,France
30086113500335300,,1.0,04/03/2025,Poland
60088934145705400,,4.0,03/03/2025,Colombia
30086112028864000,,,01/03/2025,Ukraine
50166069510361800,Android version is 10 not 13.,,27/02/2025,Japan
30085927601015000,,5.0,25/02/2025,Spain
30085729534450000,I really liked it,,22/02/2025,Spain
30085753228733200,,,21/02/2025,Spain
30086089360633900,,5.0,20/02/2025,Ukraine
30085408240818100,,5.0,20/02/2025,Spain
60088670973360700,"Excelent product. Quick, immediate response to remote control, I recommend it.",5.0,18/02/2025,Chile
30085975369853200,I still haven't received it,,18/02/2025,France
60088877531386400,"I'm testing it, but it seems very good. Congratulations.",,16/02/2025,Brazil
60088841265049800,I can't install Disney Plus.,2.0,14/02/2025,Chile
30085830506443000,,5.0,13/02/2025,Italy
30085354726802600,"Half of the applications do not work, they are sitting. Poor quality",,13/02/2025,Poland
60088806404611200,,,12/02/2025,Chile
30085317622153600,Work properly,5.0,11/02/2025,Spain
60088514124582000,Good product,3.0,09/02/2025,Colombia
60088698260051600,"Excellent delivery, less than 8 days late",,08/02/2025,Colombia
60088742846130200,Great quality device I recommend,5.0,08/02/2025,Brazil
60088489774648000,,,08/02/2025,Colombia
30085594914876000,The ready you are stuck and ended up in the trash refund € 4 You are ridiculous,,08/02/2025,Italy
60088710072883500,I used it and very good the product tv box F3 stick,2.0,06/02/2025,Colombia
30084985914080900,,,04/02/2025,Spain
60088489098099800,The package arrived in perfect condition do not affect either the box or the product 10 of 10 control if I arrived disturbing the arrow to the left,2.0,29/01/2025,Colombia
30084709661032300,And it was in time. The article is useful and does its duty compliments👍👍💪,,27/01/2025,Italy
50161760376681200,Good,3.0,20/01/2025,Saudi Arabia
30084296734134800,,,19/01/2025,Netherlands
30084289170810600,Ottimo,,18/01/2025,Italy
60088340890424100,Fair Price,3.0,18/01/2025,Brazil
30084409328903400,Not working!!!!😡😡😡😡😡,1.0,10/01/2025,Italy
30083799262309600,"The product is as described, good and functional",5.0,06/01/2025,Italy
60088022469599300,,,05/01/2025,United States
30083191811922800,,,28/12/2024,Ukraine
30083152675997300,Not suitable for non-understandable explanations,1.0,27/12/2024,Italy
30083548164275300,Does not work the Receiver of remote control both,1.0,21/12/2024,Italy
50152750344306400,,,13/11/2024,Israel
30080754377687200,,,07/11/2024,Estonia
30080312349667600,Arrived well. Thank you. Thank you.,,29/10/2024,Portugal
30080310360167600,Arrived well. Thank you. Thank you.,,29/10/2024,Portugal
30080036252249700,Netflix no compatible,,26/10/2024,Portugal
30087099231276900,,,25/03/2025,Ukraine
30087378997443600,👌 👌,5.0,24/03/2025,Netherlands
30087363369990900,,5.0,23/03/2025,"Tanzania, United Republic of"
50169872567175500,,5.0,22/03/2025,United States
30087331318724300,Perfect fit. I've ordered it 2 times already. Thank you,5.0,22/03/2025,Latvia
50170402486834100,,5.0,21/03/2025,Israel
30086960464346500,,,21/03/2025,Latvia
50169093834040900,,5.0,21/03/2025,Israel
30086937206318500,,5.0,20/03/2025,Ukraine
50169632109544400,,,20/03/2025,Israel
50169009086310100,,,20/03/2025,Israel
50169009086210100,,,20/03/2025,Israel
50168966290052300,I received the product well,3.0,20/03/2025,"Korea, Republic of"
50168413950307000,,,18/03/2025,Israel
30086680346150200,Ok,5.0,18/03/2025,Spain
30086664721688900,,,18/03/2025,France
30086790823673300,,5.0,18/03/2025,Spain
30086790823573300,,5.0,18/03/2025,Spain
50169029390052300,,,16/03/2025,Qatar
50168952119691500,"I purchased size 32 and received fast delivery. 
 The fabric is over expected and the size is right. It's cheap 
 I have the intention to repurchase... ,Good",5.0,15/03/2025,"Korea, Republic of"
30086566736751300,Quality acceptable price.,3.0,15/03/2025,Spain
50169456452004700,,,14/03/2025,"Korea, Republic of"
50168273417652100,,5.0,14/03/2025,Israel
30086624858947000,,,13/03/2025,Spain
30086499990008400,,,13/03/2025,Germany
30086542891585500,,,12/03/2025,France
50168410166792500,Well received,3.0,11/03/2025,"Korea, Republic of"
30086150612440800,,5.0,11/03/2025,France
30086112227470200,"The jeans are normal, but did not fit according to the size. 40r OS120cm, but the waist is very large 100cm. Are there something wrong with the size chart? Why can't you write OT which one is there! Will come to try to sew on the waist",3.0,10/03/2025,Ukraine
30086330385107500,"for a height of 181 and a weight of somewhere 95 kg, a size 36 fits perfectly, not even expected. the quality of 4+ does not touch anything. For the cool spring. more than 20 degrees will be uncomfortable.",5.0,10/03/2025,Ukraine
30086080222372400,,5.0,08/03/2025,UK
50168614805217500,,,08/03/2025,Israel
50167872177690600,,,06/03/2025,Israel
50166772335415600,,5.0,05/03/2025,Israel
50167066242815600,,5.0,05/03/2025,Israel
30086256820143200,,3.0,05/03/2025,Spain
50167542186926300,,,04/03/2025,Israel
30086059979606300,"Unfortunately they are short, but very large at the waist. height 192, waist 105, weight 95, very large in the waist and hips, and at the same time short..",3.0,03/03/2025,Ukraine
60089144752404500,,3.0,02/03/2025,United States
50166368375513200,,,01/03/2025,Russian Federation
50167790839699700,,5.0,01/03/2025,Israel
50166163527634100,,3.0,28/02/2025,Israel
50167006103944800,"176cm 82kg 34 inches 
 It's true to size",5.0,27/02/2025,"Korea, Republic of"
50167495620146900,,5.0,27/02/2025,"Korea, Republic of"
60089019433873600,"Light weight construction. Not for work  
",,26/02/2025,United States
60088826187373600,Arrived in good condition. Light weight. Not for work.,,26/02/2025,United States
30086340508277600,,3.0,26/02/2025,Ukraine
30085649871836600,,,26/02/2025,Czechia
30085653426436600,,,26/02/2025,Czechia
30085874702724300,"Fits perfectly. In principle, it’s the same as all the jeans I bought from the Chinese. The quality is of course not perfect, but for that kind of money it is worthy. It's enough for a year, it will be great",,26/02/2025,Latvia
30085553064955500,,5.0,23/02/2025,Ukraine
50165831041504400,,,23/02/2025,"Korea, Republic of"
50165831041404400,,3.0,23/02/2025,"Korea, Republic of"
30085735114431900,good quality,,22/02/2025,Germany
50166833273773400,,5.0,22/02/2025,Israel
30085699142032500,"Thank you, very fast delivery 👍",5.0,21/02/2025,France
50165397082495200,"I am satisfied about quality and size fit as description, but delivery company they have the worse delivery method and worse drivers in the universe !",5.0,20/02/2025,Kuwait
30085559185413200,This is the third one I have bought.,5.0,18/02/2025,Spain
50165111044990600,,,18/02/2025,Israel
50165672161083300,,,17/02/2025,Israel
30085405194293800,,,14/02/2025,Netherlands
50164699014736100,,,14/02/2025,Israel
30085370373958300,,,13/02/2025,Italy
30085399218816100,Beautiful size ok.,5.0,13/02/2025,France
30085319985932500,Thank you🙏He and great and suits me very well👍,3.0,12/02/2025,France
30085380405285500,,,12/02/2025,France
50165004988935600,,3.0,11/02/2025,Saudi Arabia
50165004988835600,Quality and price is excellent,3.0,11/02/2025,Saudi Arabia
50165004988735600,"QUALITY
Price Excellent
Delivery in record time",3.0,11/02/2025,Saudi Arabia
30085628131423200,,3.0,09/02/2025,Ukraine
30084961838544800,,5.0,08/02/2025,Argentina
50163855521601400,,5.0,08/02/2025,Israel
30084935029072900,,,08/02/2025,Italy
30085048325085500,,,05/02/2025,France
30084912741586600,"Fretless, rosmyrna sichka dissna. Nepogan's egg",3.0,01/02/2025,Ukraine
30085334506675700,o.k.,3.0,01/02/2025,Lithuania
30084902367044800,Good quality for the price paid,,01/02/2025,Argentina
50163030796467400,,,01/02/2025,"Korea, Republic of"
50162894743876300,,5.0,31/01/2025,Israel
50162757856515500,,,27/01/2025,Israel
30084566796052300,,,24/01/2025,Germany
30084572747052300,The fabric is very good the pants are wearing well,,24/01/2025,Germany
30084544312051900,"Fast delivery, on all items offered by Ali express.
Quality at the appointment
Super and responsive customer Service.",,24/01/2025,France
30084963377921200,"My Duzhe is good, rozmir is good,",5.0,23/01/2025,Ukraine
50161785959605400,172cm. 90kg. It is suitable,,20/01/2025,"Korea, Republic of"
30084119576249200,,3.0,15/01/2025,Spain
50161720925852500,"Thank you for fast delivery.
Same as the picture.",3.0,13/01/2025,"Korea, Republic of"
50162280056405400,"172cm, 90kg 36
It's big. It's baggy.
Body type in advertising. Contrast recommended size. Pass it.
38 Comments on recommendation I saw 36 purchases, big.
Other than that. The quality looks good.",5.0,13/01/2025,"Korea, Republic of"
30083807100972100,,3.0,08/01/2025,Spain
30084222598365000,Yes great I highly recommend the seller👍,,07/01/2025,France
30084212594303100,hreat quality thanks,5.0,07/01/2025,UK
30083709197505200,,,05/01/2025,Poland
50161277688846400,,,05/01/2025,Saudi Arabia
50159445907617000,,,31/12/2024,Israel
60087867012396100,don't buy it,1.0,30/12/2024,United States
50160000982925000,Stylish and beautiful and light to wear recommended,5.0,29/12/2024,Israel
30083375521566600,"Very nice pants, which I already bought in stock. So you can also get quality for a reasonable price.",3.0,27/12/2024,Germany
30082990621764400,,,24/12/2024,France
50158576675034800,,5.0,22/12/2024,"Korea, Republic of"
50158702024605600,To my dad. It's a gift.,,15/12/2024,"Korea, Republic of"
30087113275643900,,,25/03/2025,UK
30087112497574100,,5.0,25/03/2025,Spain
60089572488826000,,5.0,25/03/2025,Chile
60089540691553300,,5.0,25/03/2025,Mexico
30086744675217200,,,25/03/2025,Ukraine
30087114856612100,,5.0,25/03/2025,Spain
50169623035748500,,,25/03/2025,"Korea, Republic of"
30087113664065700,,5.0,25/03/2025,France
30087426592226700,,,25/03/2025,France
30087117604755700,,,25/03/2025,Poland
30087110092354200,,5.0,25/03/2025,Poland
30086967516160200,,,25/03/2025,Italy
50170222141245800,,,25/03/2025,Israel
30087428554364900,,,25/03/2025,Spain
30086959579551600,,5.0,25/03/2025,France
60089570895762000,,,25/03/2025,Chile
50170220964295900,,,25/03/2025,Israel
30086965913869600,,3.0,25/03/2025,Angola
30086741497692100,,,25/03/2025,Spain
30087109271745100,,5.0,25/03/2025,Poland
30087427741389900,"Great design, performance, compatibility, easy use, image quality, everything is perfect...a success",5.0,25/03/2025,Spain
50170814835709300,,,25/03/2025,Israel
30086744229253000,,,25/03/2025,Poland
30087111607104800,"Good, fast",2.0,25/03/2025,Angola
30086961133078600,Excellent service,,25/03/2025,Netherlands
60089332568445700,"It’s pretty good, the sound is good enough to fill the room and you can see the pixels if you look hard enough but overall i think this is a really good projector, and it was definitely worth the $",5.0,25/03/2025,United States
60089539088213500,"Good product 
 Good video quality, with various functions and applications 
 Very good, recommended, well",5.0,25/03/2025,Mexico
30086958369767800,Super but is little beet loud working...,,25/03/2025,Belgium
30086962713633200,"You know, you know, you know, you know",5.0,25/03/2025,Morocco
30087106079769100,Magnificent 👌 🙏🏾,3.0,25/03/2025,France
50170207371812500,A Y M L E! !!!!! Just screaming arrived accurate perfect quality excellent sound really recommend,,25/03/2025,Israel
30086960711115000,Respect your intention very well,5.0,25/03/2025,Portugal
30087428102940100,"Fine, already ordered 2 times!",5.0,25/03/2025,Netherlands
30087423337186600,,,25/03/2025,Spain
30086741825417000,Better than I expected,5.0,25/03/2025,Spain
30087420550152500,,5.0,25/03/2025,Spain
30086956359707500,,5.0,25/03/2025,Spain
30087422130530600,Everything as described. I sincerely recommend :-),,25/03/2025,Poland
60089334143890800,Good,5.0,25/03/2025,Chile
60089330163386500,Good,,25/03/2025,Chile
30086955527988000,"Very good, great quality, the fan sounds a bit, but with the video it works great, very recommended, it connects easily without problem.",5.0,25/03/2025,Spain
30086739019538500,"The projector is great! Easy service beautiful picture. We're just starting to test it, but we like it now.",5.0,25/03/2025,Poland
30086734687619300,Enough good,4.0,25/03/2025,Spain
30087418927668800,Incredible 🙌🏻   It looks great and sounds very good!! I think it's a purchase that will be a before and a after at home.,5.0,25/03/2025,Germany
30086951987491600,Good  product this is my third one am ordering as gift to family who saw it and loved it,5.0,25/03/2025,Netherlands
60089329759374700,I really liked,5.0,25/03/2025,Mexico
50169276723822800,"It ok' i like it, cinema room for kids",,25/03/2025,Israel
50169590668956200,,5.0,25/03/2025,Israel
30086955100963600,,5.0,25/03/2025,Poland
30087413770874700,"More than a wonderful device with crazy performance. Very excellent picture. The children are very happy. Thank you, the merchant, and thank you for Ali Express",5.0,25/03/2025,Algeria
30087103225427900,"Fast delivery, top product, gladly again! Within a few days I was able to hold the projector in my hands and use it immediately. Definitely the price-performance winner :-)",5.0,25/03/2025,Germany
30087100437869800,Does not meet my expectations,2.0,25/03/2025,UK
30087416906963600,Everything is okay,,25/03/2025,Spain
30087416119525200,"Product as described. Solidly packed and delivered quickly. Everything works properly. The quality of the image is adequate to the price, there is no crazy, but as a fairy tale cartoon for children, can it be for trips?",,25/03/2025,Poland
30087413750548200,,5.0,25/03/2025,Morocco
30087102420875900,,,25/03/2025,Spain
30087096861460400,"I really like the projector, especially for the price, so it's not suitable for rip-offs, the latency is too large, but otherwise it's perfect for films etc.",5.0,25/03/2025,Germany
30087414921281700,,5.0,25/03/2025,Netherlands
30086947179772800,,5.0,25/03/2025,Spain
30086947574958300,,5.0,25/03/2025,Italy
60089561162907600,,5.0,24/03/2025,Chile
60089559966033200,"I exceeded my expectations, for the recommended price!",2.0,24/03/2025,Peru
