ID,Title,Rating,Sentiment,Author,Date,Date,Content,Country
negative,Tiffany,12/04/2025,One shirt came with a hole in it.,,,,,Uintes State
negative,christopher j remion,24/02/2025,This item is not ultra cotton!!! It is heavy cotton!!! The company told me to return these and they sent me the wrong material again!! False advertising!!!,,,,,Uintes State
negative,Amazon Customer,20/09/2023,"I gave these shirts a go because Everlast apparently stopped making their plain tshirts (which fit awesomely, and more importantly, were soft). These shirts were a stark contrast from the Everlast to the Gildan brand. The first thing I noticed, was that the cotton used was rough, like hay rough. Maybe they processed the cotton along with the rest of the plant to save money, who knows. All I know, is if you're fond of softer shirts, these shirts aren't what you want. On top of that, their fit is ridiculous. I'm of skinny-ish athletic build, and the sleeves at the shoulders squeezed my arms, which bunched up the shirt needlessly; while the neck was too tight, as well. I'm a size large, and have been most of my adult life; and these shirts fit like a medium or similar, even before washing them. Combined with the rough hay-like fibers, these shirts were horrible. Peasants in medieval times might have liked them, but this is 2023. There's just no excuse for a tshirt that feels like hay in this day and age.",,,,,Uintes State
negative,Gerald Vogel,06/03/2025,"The collars were very droopy. Very droopy.
😔",,,,,Uintes State
negative,Craig,18/01/2025,"1st set were perfect! 2nd set should have been left with the corpse they took it from. The smell was horrendous, my nose would not stop running. Returned and put on the air purifier.",,,,,Uintes State
negative,BDHUNT,22/07/2023,"You know how most shirts that fit well have a lower neckline in the front. When I say most, I mean all except these shirts. I washed them in cold water and hung them on the line to dry. The material is great, but its like they sewed two back halves together and forgot that the neckline in the front of the shirt should be lower. This must mean that they sewed an equal number of shirts together using two front pieces. Or their design doesn't include having a front or back to the shirt. There is no tailoring whatsoever in these shirts. Worst shirts I have ever purchased. I tried all three out and only had them on for a minute before I knew these were really poorly made. Anyway, they are now going in my shop rag pile because you can't wear them without being choked from the collar. I guess I could give them someone I don't like?",,,,,Uintes State
negative,ToyHarlem,06/03/2025,Shirts arrived with holes,,,,,Uintes State
negative,Riley,20/11/2024,These shouldn't be sold. They have a poor fit. There is no point in these other than the old school infamous teepee sleeves just sticking out loud and proud. They should be embarrassed making this cut. These are going back!,,,,,Uintes State
negative,Steven,24/08/2024,"I bought this because I thought Gildan was a good brand in the past. It shrank up almost 2 while sizes. I did buy them in a bigger size than normal but I was not expecting this. Fit good out of the package but be warned if you plan own buying these. I’d suggest 2 while sizes bigger. Also after washing it became a lot less mass as it did before. Too bad, had hopes for this.",,,,,Uintes State
negative,Amazon Customer,03/03/2025,"These are not green, they are yellow!",,,,,Uintes State
negative,David D.,03/02/2024,"I purchased a package of undershirts from a discount store near me by this manufacturer and absolutely love them. Perfectly sized, they are also incredibly soft. So, I decided I wanted more of them and ordered them on Amazon. Same look, same size, same manufacturer and I HATE them. Not the same at all! These are coarse ... not soft in the least. They feel like burlap. I had been confident enough that I ordered six of them. Now I have a steady supply of rags for the near future. I couldn't be more disappointed. Last time I order anything made by Gildan. STAY AWAY!!!",,,,,Uintes State
negative,Mary C Callaghan,21/08/2024,"I have bought these before and everything was good. This time though, you can tell the material is cheaper. Very thin, but I thought ok I’ll use them as a pajama top. I washed them in cold water and I air dried them. They would fit a child now. No joke. So I’m not stuck with them as I washed them. Plus they are not shipped directly from Amazon so there’s that too.",,,,,Uintes State
negative,Philip,06/06/2024,"GILDAN continues to be a second tier brand in terms of quality. The tee shirt feels heavy and like cardboard, rough on the skin. I had poor experiences with GILDAN a few years ago but decided to give them another shot based on price. You get what you pay for.
It is worth spending a little more and getting higher quality. I sincerely do not understand people giving this tee shirt a good review. It would seem they have no experience with quality and or have low expectations.",,,,,Uintes State
negative,Amazon Customer,19/02/2025,VERY SHORT.,,,,,Uintes State
negative,Bm,02/12/2024,I was looking for something with a little more quality. After one was they shrunk and not good what so ever to just wear as a tee shirt,,,,,Uintes State
negative,Torontobound,05/03/2024,"Amazon suggested to get a size up with this shirt, but I HIGHLY recommend getting the size you wear normally. BUT that's if you want to look like someone wearing a cardboard box cutout of a shirt all day. I was hoping this was more form fitting but they aren't. Gildan has always been boxey shirts and this one is no different. It's also HUGE and a XL fit like a XXL. Disappointed as I already washed and dried them (medium heat to hopefully shrink some) but they just don't fit right.",,,,,Uintes State
negative,Mr. Turner,24/01/2025,"I will be using these for paint projects, wrenching on cars etc… terrible shirts.",,,,,Uintes State
negative,alexander,15/01/2025,I ordered another brand of shirts with these and these run very small,,,,,Uintes State
negative,Robin Hancock,25/01/2025,Not soft at all and they are scratchy. Would not purchase again !!!,,,,,Uintes State
negative,Timber,31/01/2025,The shirts smell like they came out of a petroleum refinery!,,,,,Uintes State
negative,Viking2020,25/09/2024,The color is great but the shirt is that weird kind of cotton that gets stiffer with washing. It's become very uncomfortable for a t-shirt and I'm going to have to pitch it. A waste of money for sure.,,,,,Uintes State
negative,Elizabeth,23/01/2025,Fabric is stiff and becomes even stiffer with each wash.,,,,,Uintes State
negative,Heather Johnson,15/01/2025,My white shirts arrived with black dots on them.,,,,,Uintes State
negative,Giovanni Salgado,14/01/2025,La tela de rompe a la tercera lavada,,,,,Uintes State
negative,Kurizon,14/02/2024,"i finally got something that didn't satisfy me. this shirt was rather quite coarse on me skin, very itchy n abrasive. Gild ultra-cotton is not for me, i guess. while i didn't contact the seller, i gave only 1 star because of the feeling of the shirt: uncomfortable. will not buy these kinds of shirts again. altho that's out n well enough, there r other items by this seller i can look at for the future. but i won't buy this kind of shirt again =(",,,,,Uintes State
negative,Amazon Customer,11/12/2024,"The ONE shirt I received was exactly what I needed, but I paid for a 2 pack. What a bummer",,,,,Uintes State
negative,Phoenix,11/11/2024,Bought many Gildan shirts in the past. This one had inaccurate color and ribbed neckline trim stitching unraveled first time wearing creating big holes. Probably seconds or some other inferior product. Bad news.,,,,,Uintes State
negative,Leo,17/07/2023,"Ordered, ridiculous, return difficult. Paid a buck and waited for a return label which never came and was informed that another one couldn’t be sent. So in addition to maybe 45 min total time two calls i’ll have to drive somewhere for them to print a label then drive to the ups store to drop off.
The product is sub-par, the material heavy & chafing. The sleeves are excessively wide and long. The torso has no cut but resembles this wide straight tube. Maybe it’s cheaper to manufacture this way or maybe some people like it. In either case be warned that returns are not like a simple drop off at Kohls as Amazon normally does.",,,,,Uintes State
negative,Russell Mcguire,06/09/2023,"Falsely advertised as 100% cotton. All over the page it says 100% cotton, but in 1 spot it says the 100% cotton is only for certain colors. The t-shirts i got ended up being 50% polyester, not soft, kind of scratchy. I washed them before i tried them on and they were unraveling. Threads coming out of the collar and sticking up all over the shirt, making it even scratchier. Also it fits weird, like the neck line in the front is too high. I would not suggest anyone buy this product, and if you do, double check if your color is 100% cotton or not.",,,,,Uintes State
negative,Tyrone Marshall,29/07/2024,"Gildan was my last bastion of hope for a well-made t-shirt, and now they don't even make the cut.
I sweat in my Ts and the collar immediately started curling/folding under--after washing it stayed that way. Shirt fit okay but they need to work on their collars...ALL CHINESE TSHIRTS SUCK!",,,,,Uintes State
negative,Trace,20/06/2024,I received these heavy cotton black Gildan T-shirts and was shocked at how cheap and terrible they fit as compared to the same t-shirts I ordered 2 years ago that were a much heavier cotton and very comfortable. The black color now is more like a dark gray and the material is thin and rigid. Bring back the old material and solid colors Gildan used to offer! I'm returning these immediately.,,,,,Uintes State
negative,minzoongs,25/12/2024,Shrunk drastically after one wash. Looks like a belly shirt now and is unwearable.,,,,,Uintes State
negative,Janet S.,05/08/2024,"This is the fourth package of these tee-shirts I have purchase, but they have changed the thickness and neck dimensions. I have had to send 2 packages back and I used to love them. The neck looks stretched out fresh out of the package,",,,,,Uintes State
negative,Karlie,17/09/2024,I bought these in white and they look like a dingy white like they’ve been worn and sweated in. Unfortunately I’m in a time crunch and needed them for a project to be worn once so I can’t return them but very disappointed,,,,,Uintes State
negative,kris,12/12/2024,I recieved used faded shirts with the tags cut out of them. Returned,,,,,Uintes State
negative,JOAN R.,21/09/2024,It arrived a day late. Then I had to wash because of off gases. Then it was not long enough to even tuck into pants. You just need to be shorter or have a short torso to like this shirt.,,,,,Uintes State
negative,"Snap, Crackle and Pop",03/04/2022,"The G2000 shirts I received have Gildan Ultra Cotton"" on the first tag", but the second tag notes that they are 50% polyester. That wasn't what I expected,," given that the product page for the 2 pack says ""100% cotton"" everywhere.",,Uintes State
,,,,,,,,Uintes State
,,,,,,,,Uintes State
,,,,,,,,Uintes State
,,,,,,,,Uintes State
,,,,,,,,Uintes State
,,,,,,,,Uintes State
negative,Jenna Ramsey,17/07/2024,"It’s came with just one, previously opened and thrown back in. I ordered a size 4. The one I did receive was a very rough material. Feels horrible on skin. It is short I’m am 5”8 and the size was a little tight also. I will be returning what did show up. I don’t remember this if you want something that feels nice and flatters your body.",,,,,Uintes State
negative,L. Mathews,09/11/2024,"Shirt sizing was fine, but one of the two shirts was stained. I needed the other shirt so I couldn’t return them. Disappointed.",,,,,Uintes State
negative,bp,06/11/2024,The color is way off. I wish I hadn’t bought long sleeve/short sleeve and sweatshirts in this Brand before receiving the first .,,,,,Uintes State
negative,Amazon Customer,17/07/2024,"I purchased these shirts and only had the 1 month. They are getting holes where the seams are. I would say it was a bad pack, but my sister drought the same ones and hers is doing the same thing. We brought them to do our company shirts. So now I'm out of money for the shirts and getting my company on them.",,,,,Uintes State
negative,LeeLee,26/12/2020,"I bought these black shirts for my bf and had high expectations due to all the positive reviews. However, I was quickly disappointed because the shirt, fresh out the package, had white stuff on it. My bf is very detail oriented and brought it to me showing the white crap. What is it? And why it is on a brand new shirt out the plastic??

Also my bf is 6'2 and the shirt is too short as it hits above the belt. So anytime he reaches for something or just raises his arms up, the shirt goes way up, exposing his stomach.

I think I'll stick with Kingstead shirts from now on. Even though they are more expensive, they have better quality, clean and ready to wear out the package and fits him perfectly where it falls below the belt.",,,,,Uintes State
negative,Michael J Lamando,02/03/2024,"I had purchased Gildan tee shirts in the past and they were perfect. They must have changed the formula because these feel like cardboard, and do not have the stretch and softness that they originally had. Must be another company cutting quality for profit. Lost money. From now on, I'm sending stuff back when they change and ruin everything that used to be good just to make profit. They need to warn people and they didn't so I am.",,,,,Uintes State
negative,Chandra,10/12/2024,These are a replica of Gildan!!!!,,,,,Uintes State
negative,Adalizmarie,03/04/2024,"Son has an all white activity and no time to exchange so he is stuck going to school with a shirt that haves a yellowish tone to them and the difference from the pants is obvious, he has autism and the texture bothers him but he really wants to participate so hopefully he gets through the day with them, and they run small he's M but I got it L and they still to tights for comfort",,,,,Uintes State
negative,Ashley Hendricks,09/06/2024,"The shirt is fine - typical plain blue shirt. But I ordered a 2 pack and only 1 was sent. I reached out to the customer service department, but haven’t gotten a response yet. Trying to get product help through Amazon just leads me to Gildan’s website. Be warned if you’re needing 2 of the same shirt.",,,,,Uintes State
negative,H.G. Torres,09/07/2024,I received two T-shirts loose in a mailing envelope and they are nothing like the Guildans I already have in other colors. I had to wash them before wearing because they smelled strange and they are now one full size smaller than my order. I would not buy again from this private seller. Wasted money.,,,,,Uintes State
negative,Tom Ray,19/08/2024,"I actually liked these upon first arrival, but after wearing and washing only once, all 3 shirts have holes in the armpit where the seam is coming undone. Will be returning.",,,,,Uintes State
negative,UK,13/12/2024,"Horrible. Stiff, shapeless",,,,,Uintes State
negative,JB,28/09/2024,"I removed this from the dryer, on gentle, low heat, after a normal wash cycle. The threads are already pulling out of the seams. I wouldn’t recommended these.",,,,,Uintes State
negative,Andrea Sanchez,16/11/2024,"My first time buying these shirts in color, not happy black spot stains everywhere.",,,,,Uintes State
negative,Deshawn,09/07/2024,"Initially, I liked them the fabric felt nice and heavy enough for the price The fit was good as well. having washed and worn them to only twice. One of them has a hole in the collar or the collar meets the front panel already starting to separate",,,,,Uintes State
negative,Amazon Customer,18/06/2024,"These t-shirts are of cheap quality. They shrunk after the 1st use and the shape is too boxy. Also, the color was off. I didn’t care for it. Do yourself a favor and spend a little more for better quality or go two sizes bigger.",,,,,Uintes State
negative,melissa,27/08/2024,"Ordered multiple packs in different sizes. Some of the shirts came damaged with holes, loose thread, tears, etc. Next time I will just go shop in person",,,,,Uintes State
negative,Mike Zombie Prepper,25/05/2024,"I assume Gilden makes different quality for different purposes, because the printed ones when we do events for work, have no issues. These however shrunk from men's large to kid's small in one wash, and they got VERY rough, like sandpaper- and trust me, my wife uses Downy like it free. Returning them

I should have realized a $5 shirt is like a $1000 dollar car :(",,,,,Uintes State
negative,Maven Quest,29/06/2024,"I figured Galapagos Blue would be considered a solid, which according to the description, was 100% cotton. I'm going on vacation to a really hot, humid location. I don't need polyester shirts that are sticking to me. Worst buy EVER!!!!",,,,,Uintes State
negative,carl mullinax,25/08/2024,No way these are new looks like they been washed 100 times I’m sending them back today don’t get if you want black t shirts,,,,,Uintes State
negative,Denise Morency Gannon,21/02/2024,"Gildan cotton T shirts for men (lt gray and navy blue) -- contrary to other reviews, these shirts are not at all soft; they scratch even after washing. The collar tags do not tear out. Also contrary to other reviews, the shirts are not loose"" in fit", in fact,," they are rather snug and this user is thin and lean. I would not buy this brand again.""",,Uintes State
negative,rigg,09/08/2024,"The quality of the fabric is so disappointing. Was hoping they would soften and be less stiff and scratchy after washing, but unfortunately they remain gross. Wish I could return them, definitely would not purchase Gildan again.",,,,,Uintes State
negative,John T.,31/07/2024,"Washed and dried the heck out of these t-shirts, and the material is still rough. They must leave some short fibers in the shirt, since it sometimes feels like there are small needles against my skin.",,,,,Uintes State
negative,Wescela Dennis,06/12/2024,The texture of the fabric was very unpleasant to wear.,,,,,Uintes State
negative,Roseann V. Moushon,22/02/2023,"I have had 4 of these shirts for a few months and the seams are tearing out at the top of the shoulder. I only wear them about once a month as part of a uniform, so they have not had a lot of usage and washings. These shirts replaced the 'exact same' ones that had lasted me with similar usage for over 5 years! There is no way to contact Gildan via Amazon and Amazon obviously only supports 30 days for returns. Find a better quality brand - apparently Gildan has decided to steer away from it.",,,,,Uintes State
negative,Kyle,01/11/2024,"Shirt was like a neon construction yellow, not green at all.",,,,,Uintes State
negative,worksofnereum,22/07/2024,"Bought two packs for a cheer performance outfit. Small pack was good, medium pack had MULTIPLE stains on both shirts that were brown like the picture all over. Not great since they are white shirts.",,,,,Uintes State
negative,Mark B,08/01/2023,"These shirts felt like burlap and shrunk at least a full size or more after washing in cold water and drying on low heat.
The seller would not allow a refund or return since it had been washed. It is unreasonable not to refund money on products that can be worn only once and then not fit after they are washed. How am I supposed to foresee the inferior quality and shrinkage before it is washed?
For a couple dollars more, get Fruit Of The Loom t-shirts. They are softer and more comfortable. Plus, they don't shrink much at all, if any.",,,,,Uintes State
negative,beland,10/06/2018,"I was looking to replace some red heathered Mossimo Athletic Fit T-Shirts that I really liked, which apparently they no longer make. Compared to those, the sleeves on these just don't fit nicely; the ends are to wide and they flop around a bit instead of following the curve of the arm. The color is much brighter than the picture which looks to me almost maroon. I got the Antique Cherry Red, and I guess the red does indeed look like a bright artificial cherry red lipstick, with black specs. The threading is in a lighter shade of red, and the overall effect is just blech. Unlike the picture, this also has a white tag on the inside back of the collar, which the Mossimo shirts don't (they have a tagless label). I always have to remove such tags, which sometimes damages the shirt. I ended up returning the 2-pack.",,,,,Uintes State
negative,LoneTexan,11/08/2024,Buy Fruit of the Loom instead. You will be happier with their softness. The Gildan look fine just not comfortable--it is like they made it of twigs instead of a nice cotton.,,,,,Uintes State
negative,Guido Sandocan,20/03/2024,"This is the roughest t-shirt material I've ever seen or felt. I gave it 2 months, hoping they would soften up in the wash, but these are just crappy.

I've manufactured t-shirts for department stores, and made a wardrobe of record company-issued promotional t-shirts; I've bought t-shirts at downtown LA swap meets, street vendors, and online from manufacturers like this one. These are the worst.",,,,,Uintes State
negative,StroP,22/10/2024,Wouldn't buy again. Very coarse feel.,,,,,Uintes State
negative,tjac17,27/07/2024,"The order I received is super disappointing and sketchy. Tell my why the T shirt tag is missing, and why the shirts are different in fabric thickness and collar. I want a refund!",,,,,Uintes State
negative,A. J. Good,01/12/2022,"I'm a big tall guy. I'm used to costco's t-shirts. Costco changed theirs (not for the better), so I went looking for a replacement. These are not it. Here is what I don't like: They're cut as short as they can get away with. The shirts don't feel like they're going to last very long. I feel like I'm going to accidentally tear them. They are not very soft.

In essence, they're a cheap screen-printing t-shirt. I don't like screen-printing t-shirts. I wish I had gone with my gut and sent them back instead of trying to tough it out.",,,,,Uintes State
negative,SinlessKnight17,18/04/2022,"I'm a big dude, I've tried my best to lose weight and never could until recently when I realized I had an actual medical condition that was preventing me from losing weight. I have been working on it, and throughout all these years of not knowing it was always hard finding shirts that fit well.
These shirts came and I was so happy, they fit snug, I didn't feel sad, or self conscious about how small it felt. Sadly however the seems on all 4 of my shirts came in already falling apart. The stitch looks like it just wasn't done properly and they're all just rapidly coming undone.",,,,,Uintes State
negative,charliee,04/03/2024,I ordered a few different types of Gildan shirts and the G2000 is by far the worst. I'm average size (5-9," 175 lbs) and usually wear large. These shrunk so much after washing that they turned into a medium at best. Very short in overall length and the sleeves stick out in a weird way. Dont buy these unless you're short and wide""",,,,Uintes State
negative,rachel,07/07/2024,When I opened the package the shirts had dog hair all on the backs of both of them. They also ran super small and short. Would not buy again.,,,,,Uintes State
negative,Eddie Brown,06/08/2024,"The large for this shirt fits like a XXL. Not to mention, I ordered the 2 pack and only received one shirt. Not too sure about this product.",,,,,Uintes State
negative,Brett,10/08/2024,"I am a big fan of Gildan, but this one was huge compared to other Large t-shirts I own from Gildan. May it was mislabeled :(",,,,,Uintes State
negative,Br,02/03/2024,I thought these were undershirts. Undershirts are obviously made to go under another shirt. These are so thick with huge bulky tags. These are meant to be printed on and sold for promotional purposes. This is not a shirt you want to wear under anything and highly recommend you seek something else.,,,,,Uintes State
negative,Michaelp1127,24/10/2024,Horrible Quality,,,,,Uintes State
negative,Amazon Customer,29/04/2024,"I have been looking for a plain good tshirt, Walmart brand “George” are soft and feel like stretch Cotten but are not in stock. I opted for gildan ultra soft and stretch cotton but they are horrible loose fitting, thin, no shape just a cinder block. Will be returning",,,,,Uintes State
negative,Rebecca,04/03/2024,"While the T-shirt’s are good, the packaging was horrible! They were delivered in a baggie that was thinner than a piece of paper. There were multiple holes in the bag and it wasn’t even tapped shut. It wasn’t delivered in any kind of secure packaging. It was raining when it was delivered and therefore my shirts were soaked. I would never buy these again!",,,,,Uintes State
negative,Amazon Customer,09/05/2024,Gildan has decided to engage in shrinkflation sending lower quality shirts unfortunately. If you are looking for the ultra cotton heavy weight G2000 shirts they are now sending a lighter fabric version which feels thin and cheap at the same price. Beware of this shady tactic.,,,,,Uintes State
negative,Syn,06/11/2023,"Have you ever looked at a big pile of sand and thought to yourself That would make a great t-shirt!""? If so", these are the shirts for you.,,,,Uintes State
,,,,,,,,Uintes State
negative,dustin,13/05/2024,"I don't know much about stitching fabrics, but I know my t shirts usually last longer than one wash before falling apart. 2 of my 3 pack have holes in the collar after 1 wash. Right along the seam, they just started unraveling.",,,,,Uintes State
negative,Larry,05/07/2018,"I received these this week. They looked good out of the bag. Their vivid red color looks exactly as pictured. They seemed to be a good buy, especially on the lightning deal. I'm glad that I soaked them in cold water for an hour or two before putting them in the washing machine - they shed a lot of red into the sink. After seeing all that red I washed them only with other red clothes the first time. I will update this review if I discover something wrong with them... update: after only one laundering the collar rolled over, making the shirt look sloppy. I'll reserve these as at home lounging/sleeping, washing the car wear, etc. I won't wear these in public. Unfortunately, this is a case of you get what you pay for. My Champion shirts look much better.",,,,,Uintes State
negative,Scott,16/04/2023,"I’ve ordered Gilman t shirts before for work and cannot figure out which ones they were. They were comfortable, fit well and lasted a long time. These are not them lol. These feel like wearing sand paper no matter how many times washed, and they don’t fit properly either. The shoulders and arms are too tight but not in a good way to accent the arms. It somehow looks too big while still restricting movement. I’ll probably donate them since they’re too uncomfortable to wear even for garage or yard work.",,,,,Uintes State
negative,J,05/05/2022,"Wanted a comfortable, reasonably soft t-shirt. I was deciding between medium and large. I went with the large (2 black and 2 white) and they a bit too small. Much smaller than any of the other shirts I own. The material is very scratchy and uncomfortable. The neck is too tight. Very unpleasant feeling to wear. I am used to buying inexpensive t-shirts, and t-shirts I have bought for similar prices from Walmart (their store brand) are significantly softer and better fit. I don't want to go through the hassle of returning these, so I guess I just wasted my money.",,,,,Uintes State
RVXAQ3L28Z736,Bananas for Crocs,5,positive,Polly W,,12/02/2025,"The design on these shoes is amazing!

I have not noticed any slipperiness and they are fairly easy to walk around in. I always wear socks with mine, and I do not walk particularly long distances, however. I am not sure that I would recommend doing this – walking long distances or walking in these for hours on end. I can also see how if by some chance you chose to run in them, these Crocs would possibly not hold up well, or could hurt your feet.

I believe, based off what I read – and based off what I have seen – as having been what Crocs were initially used for (boating shoes?), that they would not make good athletic shoes.

The sizing is perfect for me. I wear a size 9.5 in sneakers. But with the Classic Crocs, I chose to size up. This leaves plenty of extra space for my feet, but not so much that there is a fall risk.

Many might find if they wear half sizes that it is helpful to size down instead. But sizing up led to my Crocs being more comfortable for me personally, overall. I have average-sized feet.

They aren’t super wide or narrow, and purchasing Crocs cuts down on foot pain and such. I should add that I suffered a foot injury a couple months back, which I am not fully recovered from. These shoes are heavenly compared with most shoes I have worn.

Normally, when outdoors for only a few minutes in my other shoes that are not Crocs, I experience some foot pain or discomfort immediately after. This has not been my personal experience with Crocs. Although these particular ones may be slightly less durable than another pair I own, the Stomps.

I am absolutely bananas for Crocs!
Lol.

🧡

~ Polly",Uintes State
R1DAF1J7Z9YSKY,"Comfort, Durability, and Style – Yellow Crocs are a Game-Changer!",5,positive,Elliott S.,,02/04/2025,"I’ve been a long-time fan of Crocs, but these yellow ones have truly won me over for both their comfort and style. I’ve worn them on multiple occasions, from casual outings to quick trips around the house, and they’ve held up beautifully while keeping my feet happy the whole time.

The comfort is unbeatable. The Croslite foam construction offers soft cushioning with every step, making these perfect for extended wear. Whether I’m running errands or standing for long periods, my feet never feel fatigued. The adjustable strap in the back allows for a custom fit, keeping them securely on my feet without feeling too tight. The arch support is surprisingly good for a casual shoe, which is a huge plus.

Despite being made of lightweight material, these Crocs are incredibly durable. I’ve worn them in various environments—wet and dry—and they still look brand new. They’re easy to clean (a quick rinse with water and they’re good to go), and the soles offer excellent traction, making them suitable for both indoor and outdoor use. They’ve handled everything from beach trips to quick walks without showing any signs of wear.

The bright yellow color is a fun, bold choice. While Crocs are known for their quirky style, I find the yellow to be surprisingly versatile. It’s a cheerful pop of color that can complement a casual summer outfit, or just add a bit of flair to a laid-back day around the house. They’re perfect for anyone who wants to stand out with something more playful and vibrant.

These yellow Crocs are more than just a fashion statement; they combine comfort, durability, and style in one easy-to-wear shoe. Whether you’re lounging at home, heading to the beach, or running errands, they’re the perfect footwear for effortless, all-day comfort. I couldn’t be happier with my purchase and would highly recommend them to anyone who values comfort and a bit of fun in their footwear!",Uintes State
R2JKRY79KFSCRK,The kids (teens) love them and wear them daily. As Advertised. Shipped and Received Right Away.,5,positive,miranda schwab,,28/03/2025,I have ordered several pairs several times. Typically we have decent luck with size/fitting (we order the M13 & M16) with the original style Crocs brand. Both kids have wide feet and the original are great since some of the other styles are narrower. Nice and lightweight. Both kids wear them nearly everyday so they last pretty well but get a little slick on the bottom if they get worn down a lot. Shipped very fast and arrived the next day. Better price than a lot of places for size and color.,Uintes State
R1JRH418NMT8BR,"Great fit, lovely colors and long lasting. Crocs are a great buy. . . .",5,positive,J. Obrien,,08/03/2025,"If you have never worn Crocs you are missing a wonderful experience. I wore Croc for years as they were great for a variety of activities, indoor and outdoors. I gave up my last pair several years ago due to fair wear of the crocs. i wore them everywhere, indoors and outdoors. Comfortable and can wear with or without light socks. I prefer without socks!
I realized this past month that I really missed having Crocs to wear around the house instead of slippers. Crocs last a lot longer than slippers! They may not be as cozy as slippers but wearing them with socks for warmth in the Winter is totally acceptable. Thank you Amazon for selling this great product in my favorite color of PURPLE, they arrived today and I love them. They are great year round and last a lot longer than slippers even outside!!!",Uintes State
R1J0Z86NEJ1EI1,A Very Comfortable Shoe All Around,5,positive,Joy,,07/04/2025,"I love these shoes...They are so comfortable. They are true to size. If you are a women and you wear a size 9, order a 9 because a 10 will be too large. Crocs are easy to slip on and keep on with the strap that can be worn over the shoe or behind the shoe. The styles and designs are nice. They are very durable, easy to keep clean, and the arch support is good. I highly recommend buying Crocs, you will not regret it.",Uintes State
R350ITT7A7HIYM,Not quite red,4,positive,James Volbrecht,,30/03/2025,"The Crocs are great! Fit good, thickness of sole is good, and they are very lightweight and comfortable. Zero complaints about quality!
I bought the red Crocs, but they really aren't red, more of a pastel red or dark pink. But not traditional red , more towards the pink side for sure. I don't see myself wearing these out and about, as dark pink isn't really my color. Though around the house I couldn't care what color they are.
Super happy with the quality, but had to knock off a star due to the color",Uintes State
R1WS398XFQNFT1,Crocs never disappoint!,5,positive,Trish,,31/03/2025,"As usually the quality is top tier! Size is perfect, they are comfy, durable, and always a great value for the dollar",Uintes State
R256VX19QELMTJ,Runs large,5,positive,Taylor,,02/04/2025,I'm usually a 9.5 so I got the 10 and it was huge so I'm returning it for a 9. Might even have to go down another size. These run pretty big. Comfortable though!,Uintes State
